"0x468B858c964f297Fd8Fce058032BF4B4911A8ad8","0.836289999999999978","0","false"
"0x3f8d914EA5e60e88Bdc0FC2b0e864d8631CEe192","607.920600000000035834","0","false"
"0x14c5Bc1D2B320DDC0A91a03585abc140fD35F0A7","607.912000000000034561","0","false"
"0x2877a70231Edf50E7a12f1504BD3335cFc21DF19","607.874400000000036925","0","false"
"0xA114CE80Fc995a993d5726a74DAf08ad8C739Af4","607.813400000000001455","EOS63wx8TAnsgCK1jGuWYfU3thxrDMJfJ6ZbQaEQaXjp1W2uzPMhR","false"
"0x4eb89eb2b8626D9a6d834B9105A9C75d107E844d","607.747299999999995634","0","false"
"0x0F7a5dcbB9805181a7b8946D7a92121b83714F12","607.705899999999928696","EOS5VCSyqnmC3xEdHGLiYBo2hJvkQjTQjcM1tAGduojNAjYv9NTqG","false"
"0x86C0c40f1D5Aedde3859870444de4252416aE237","607.600500000000010914","EOS5iT7FWVEfsXubmF8Sm8SPNCgawv3Lsxe7twcpwc5N5pnyyLumB","false"
"0x09A9de5E7440b1bEBC97B4105ebB810a30e8eB49","607.534699999999929787","EOS5WkRwxDLhx7V774uuN3mf8ws147eJtGyi5vM4SKN5r1daavYFe","false"
"0xcA1ba012A812831Bf07d4F1aAA2fFE1113Ba8AC1","607.525700000000028922","EOS6zhMHafWj96XH9yDV9B9yD7iWCxfZv3Ya5yy11L4YjTMwVN9mu","false"
"0x31AA89662dd8804658fd254Be369d1De61108be9","607.500000000000000000","EOS6CZQhjLN1PjW2ZvrBQY4NCRdXXJTouVCSqhpGMNdygk41d5Bqa","false"
"0xD4ADBEAb222Cf08ddf2ab317d8Be6e36C1266ef5","607.453099999999949432","EOS5o8DjBdgyAhwRne5aedxijnTLKuxYNrB3aAMG25m8s16wzZxGv","false"
"0xD9870AE51B58B0cb67aCf9a6F7005fdb6eBbA0a9","607.453099999999949432","EOS8AXjaxFja8Q3BvdqW7NyBqXQdeHi1r9xbp8fRKEovZuDimJs6g","false"
"0x7020af0Ac2CB33cAf101F131ae5B12A0B3305530","607.446500000000014552","0","false"
"0xaEaE261608e8D4873f7cA2f1C895454467A7B3C6","607.423700000000053478","EOS8afQ7DgystX2SNRhfMFKXaoWPo9gAbxeNUazpns2xWbzZFKUCw","false"
"0xcA62a034F3Ea2a025be522E6d3bD6e65A53900a8","607.414000000000100954","0","false"
"0x2a0c0DBEcC7E4D658f48E01e3fA353F44050c208","2569517.862989890854805708","0","true"
"0x1B211ca5Ed34405bAe37Cb21b4FCfDB99D58C3C3","0.591585145826652559","0","false"
"0x560c3f2586D81E1E2763E51B7F36Ec9C0e99Ce47","607.399999999999977263","EOS7m66amzYeoxdFa3xtDqumjipNwrnNqLCSUy9aftJbeyN9yJuA4","false"
"0x7ae0D380f4aF6031bC82dE81296BEc9e28aDfC14","607.386300000000005639","EOS5Sf7HiKE3BGL32zrURjq5z8TVv6aEi2zExrE6uwYm4jnKtLN61","false"
"0x803D95f0B090600191832D361143C9c92B5F3c2B","607.358000000000060936","0","false"
"0x2f3722fF7a3FC45143f7Cf2707541206996F1a54","607.341899999999895954","EOS7tRssidQnnWrEa8xgsPpN7s7VZst56TpCSa9PtZSiWQ3LVua2w","false"
"0x1e40d331EE86bb8a12a2db5EeEc7aDb24d29Fde1","0.000000000000000000","0","true"
"0xE2408d88658F5F1d212A086cB81A654Fd254De78","607.260099999999965803","EOS5hzGbGfroGBXk5Pvu8eZqx9xvNC1dcRe54VtVSaisvSHbGkZkr","false"
"0xDBd7AF660e7D3bDeE7b96f21984Abe53d2585BE7","607.243000000000051841","EOS8ASUAMdCpEjzptFVtntRCCfsCrDSdXuxM3G2ksA9cJVmxYiNDJ","false"
"0xEe9508A03A748BD5B080a008E2d08b8Ac3E6aB13","0.000000000000000000","0","false"
"0x8E39911D0607f6F935d50755bfe4EDC407858633","71360.764892021747073159","0","false"
"0xA461525913c90900bD5e898F7402a52A7C32A844","607.221199999999953434","0","false"
"0xe3cEcFec86479c148daBCd463880F7575EDd4043","607.211999999999989086","0","false"
"0x999B1bA37c5C5f1e5496D6b2E52f997dBA0ad038","607.201400000000035106","EOS65odjdNJAvvmPHpGPfeo3YjGX9hd5SiV7GTyLLTsNXSn3AcTen","false"
"0xec304939f0508BC2cd82D3aFbAaD5fA6e2B243D3","0.000000000000000000","0","false"
"0xd051Ff39AAcA09f8A69a6668cFFe9d90174955F1","607.160799999999994725","0","false"
"0x41096ba5670d4776225C0De15D21e7C259d47746","607.128199999999992542","0","false"
"0x736E518dbCa8109A53F8f194Ed7400362A136009","607.105500000000006366","0","false"
"0xF246448dd7a731C4Ed63D4615D89d0C2D7f4BED9","607.069799999999986539","0","false"
"0x8FD8DBcECD77B45331fA2F2E6616004b1539e52B","607.000000000000000000","0","false"
"0x377C34BA8F9654D74De9f1E029CD865E0Eaa4C9A","629.566329562924693164","EOS7Y3qaJdez4q5RWa3eu1uz6x5wzPXFQc55YCgVTkYDWNgXZ6hB3","false"
"0x4eAbeE4BE9962D84Eb3F91CFa4Bc1fc35EA5eF8f","606.976700000000050750","0","false"
"0xa2791BC68Ab2E75e1b0E2654A302FEe183ECA326","606.964100000000030377","EOS7nctsf846ChNpFQipRT8bmumyBsp9rvL3nvzqcy1fGsMtPqkbZ","false"
"0x38C9eA2Ffd96213617a0B405f9c1AFF53A3b6d4A","606.959200000000009823","EOS5XVLxkXPjMQ3o9HL8viXBENqjeHTgEpx9YA5C5owm7s6qzzWvL","false"
"0x022239e425Fe72d33693cfFee837fB910e969adf","0.000000000000000000","0","false"
"0x466E8417197a10EA709D2bEFAbda1312249f73CC","606.863699999999994361","EOS6657MLC8NNbffmHvuFKMmvKPsm94SKCrStxc1tTf6a8wrGDppe","false"
"0x081B1e91420cAe526Cb76A12E0B0718F5532f5E2","0.000000000000000000","0","true"
"0x960a451Ab1e599D10B3cC9AFB2e685EC32F0E9EB","606.766900000000077853","EOS8PxtSx9VGGzYyxyXSh2M344svMkA4JNGLuH4KG9uBLdC2D5dNA","false"
"0x5e475BCDb3aCBf31f5b90852DC1a2d5842ea5E26","606.746399999999994179","0","false"
"0xd2e2E6C8AA807Ff4e5286d4cd38025c71EcF8c6B","606.681899999999927786","EOS8d9eEx3am8eZh4t3hxwv6xf7gUTtDhiHXovxryMsX6qC3WmDjs","false"
"0x027AeA6547f834F8c9e41dad07c227a678646537","606.624900000000025102","EOS6st9qPxdpceD9WjxS61uR1ytBwWapPEo4QBjPV2QPBsPMnUFyW","false"
"0xf7E5cE8c670b14eE5Fa4750B1494722F85219727","606.590000000000031832","EOS5z6oCdgRP23fasT7nqVfMRTvmtAgYnGAJzrM83b4Ztrv9e3ffq","false"
"0xF8702f52e123B20A9446443aEaB1dF7E4ddC03d7","606.581000000000017280","0","false"
"0x45637138A1E4595D048dA7697026Efb9B204A9A1","606.571000000000026375","EOS8HAb91aJWAFtugTuGon6igFGNUfyxtwacGiR2e3NB9ETcaLTnE","false"
"0x459B4F1CA2A014d0494e186DfC0ca02bB20253c3","606.571000000000026375","EOS76JKRj3976GwRHWKNUK7zEv9SnqH3f6jpAjYiMbTqcFmt7RGNh","false"
"0x842f6e9588474e448Dd3Db6ac501F100F178a37B","606.510599999999953980","0","false"
"0xd8AAe27Fd8d805206ED20a2D89B3059c6570e972","606.500000000000000000","EOS6KjK2LyQACEqCpr9YdzZzRGT3iZ9Zk42CMSBRNsXUca6tCxqwy","false"
"0xbE1481A0FA63c138a3Ba69E6F786e5a6826839AC","606.488999999999919055","EOS6JcG8G2ssRVkgtNMF9GbN3e75QTtKU5sJrWC8TybYApygcZDws","false"
